Country,first_seq,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Netherlands,2021-11-26,2021-11-26,21K.Omicron,2022-07-27,0,True,0.0075102575774702,576.0415601996784,4.326220492427447,0.0
Australia,2021-11-26,2021-11-28,21K.Omicron,2022-07-27,2,True,0.0095486733703422,104.9049773755656,1.0017033638824155,9559.999999999998
Czech Republic,2021-11-26,2021-11-26,21K.Omicron,2022-07-27,0,True,0.0156197290053817,36.91739829355756,0.5766397569291102,882.3986197377502
Austria,2021-11-26,2021-11-28,21K.Omicron,2022-07-27,2,True,0.0108354624358098,107.88487579324824,1.1689825190497534,11074.499999999998
Germany,2021-11-26,2021-11-27,21K.Omicron,2022-07-27,1,True,0.017627042158923,27.66120760559292,0.4875852726305094,67124.99999999999
Portugal,2021-11-27,2021-11-27,21K.Omicron,2022-07-28,0,True,0.0161474280801186,205.67048372544937,3.3210493441599,882.3986197377502
Spain,2021-11-28,2021-11-28,21K.Omicron,2022-07-29,0,True,0.0171418425838801,18.583687971517875,0.3185586538357062,882.3986197377502
Angola,2020-12-11,2021-04-16,21D.Eta,2021-08-11,126,True,0.0232153221125943,77.1567316080256,1.791218377435301,55.459932742782165
Canada,2020-12-14,2021-10-27,21D.Eta,2021-08-14,317,False,0.016913088261327,89924.63041762778,1520.9032111205536,58924.54787528507
UK,2020-12-15,2021-07-26,21D.Eta,2021-08-15,223,True,0.0225217153802126,8740.07938997622,196.84158042150736,153549.03410313898
Italy,2020-12-16,2021-08-05,21D.Eta,2021-08-16,232,True,0.0292797567753544,6982.159106128438,204.4359203942666,11619.134242551889
Burkina Faso,2020-12-16,2021-04-23,21D.Eta,2021-08-16,128,True,0.0117904920263018,1067.016129032258,12.580645161290322,61.33424642218246
Nigeria,2020-12-20,2021-09-17,21D.Eta,2021-08-20,271,False,0.0131598557334048,8742.301317891373,115.04742412140575,307.47824291510534
USA,2020-12-30,2021-07-18,21D.Eta,2021-08-30,200,True,0.017690823402837,9569.074876423156,169.2848137673269,59892.261591547234
United Arab Emirates,2021-01-02,2021-02-07,21D.Eta,2021-09-02,36,True,0.0028208701511508,1014.309630652399,2.861235761132206,3350.584163110477
France,2021-01-06,2021-10-22,21D.Eta,2021-09-06,289,False,0.0164051863300323,138355.9380506256,2269.754943586923,183096.58660519568
Australia,2021-01-06,2021-05-31,21D.Eta,2021-09-06,145,True,0.0302144896739491,42.80405045301119,1.2933025404157044,86.38787656772675
Ghana,2021-01-06,2021-07-07,21D.Eta,2021-09-06,182,True,0.00824130371841,1426.1242192921582,11.753122831367106,206.62224001942465
Jordan,2021-01-07,2021-01-07,21D.Eta,2021-09-07,0,True,0.0130495838143065,309.8023433520122,4.042791645440652,882.3986197377502
Finland,2021-01-08,2021-07-30,21D.Eta,2021-09-08,203,True,0.009413461718589,39.31991687054429,0.3701365322389708,333.78785293764264
Philippines,2021-01-09,2021-06-03,21D.Eta,2021-09-09,145,True,0.0171143658260804,217.8594622905028,3.728526536312849,5787.748149576316
Senegal,2021-01-10,2021-06-10,21D.Eta,2021-09-10,151,True,0.027479091995221,590.7166123778502,16.232356134636266,129.54818239599777
Israel,2021-01-10,2021-07-04,21D.Eta,2021-09-10,175,True,0.0076278012595955,175.49730997227792,1.338658602062172,1441.346631080784
Denmark,2021-01-11,2021-05-24,21D.Eta,2021-09-11,133,True,0.0091226616364819,657.3849123085098,5.997100119918876,1900.2030898140877
Japan,2021-01-15,2021-06-02,21D.Eta,2021-09-15,138,True,0.0176465113805573,26.649502494906848,0.4702707490625646,2774.2746056570904
Slovenia,2021-01-19,2021-04-08,21D.Eta,2021-09-19,79,True,0.0183379883267089,115.39656889872715,2.1161409334071206,844.4187294889824
Belgium,2021-01-19,2021-07-15,21D.Eta,2021-09-19,177,True,0.0228733409614098,357.6431982197772,8.180494815410054,2694.1958296850084
Indonesia,2021-01-20,2021-05-13,21D.Eta,2021-09-20,113,True,0.0275551900728321,613.5326213493952,16.906007997165563,6522.872165407749
Rwanda,2021-01-22,2021-01-28,21D.Eta,2021-09-22,6,True,0.0128019822424117,44.64966195451752,0.5716041794714198,364.5
Switzerland,2021-01-22,2021-07-20,21D.Eta,2021-09-22,179,True,0.0151750879628521,143.86778331523087,2.1832062668291816,1253.4477257528526
Norway,2021-01-22,2021-05-09,21D.Eta,2021-09-22,107,True,0.0065913290078631,103.79830747531734,0.6841687950291617,594.9060037916678
South Sudan,2021-01-23,2021-05-26,21D.Eta,2021-09-23,123,True,0.0107708157722206,1189.3367088607597,12.810126582278482,60.74662155782848
Spain,2021-01-25,2021-07-25,21D.Eta,2021-09-25,181,True,0.018974967228752,3503.681430480654,66.48224032335759,6679.551242073748
Germany,2021-01-25,2021-09-10,21D.Eta,2021-09-25,228,True,0.0228014666373989,3028.2562784846878,69.04868450336252,8489.647542294126
Togo,2021-01-25,2021-06-25,21D.Eta,2021-09-25,151,True,0.0092834348709022,757.1136890951276,7.02861562258314,69.52228692104237
Cameroon,2021-01-27,2021-08-20,21D.Eta,2021-09-27,205,True,0.0162272297280908,1023.3652482269504,16.606382978723403,309.4932141790816
Netherlands,2021-01-27,2021-09-20,21D.Eta,2021-09-27,236,True,0.0091430839812852,1953.5543108554025,17.861511126152806,23469.41796671468
Austria,2021-01-28,2021-07-03,21D.Eta,2021-09-28,156,True,0.0164586221417571,230.2467621316851,3.789544457288448,1806.05192602286
Benin,2021-01-30,2021-07-01,21D.Eta,2021-09-30,152,True,0.0126844737163068,508.3525243578388,6.448184233835253,26.83431506573921
Singapore,2021-01-31,2021-04-27,21D.Eta,2021-10-01,86,True,0.0004912958747523,23.958488641268097,0.0117707066347549,16.089943136254288
Malaysia,2021-01-31,2021-04-09,21D.Eta,2021-10-01,68,True,0.003671628351794,99.73699623483476,0.3661971830985915,1963.945670442089
South Korea,2021-02-02,2021-02-26,21D.Eta,2021-10-03,24,True,0.0178569429361516,6.310357008289374,0.1126836850037679,426.043846153846
Ireland,2021-02-02,2021-05-29,21D.Eta,2021-10-03,116,True,0.0189088654680719,122.75264008418203,2.32111315720245,507.5225913770624
Côte d'Ivoire,2021-02-08,2021-05-11,21D.Eta,2021-10-09,92,True,0.0062817313484209,3178.996960486322,19.969604863221885,212.2931425502073
Kenya,2021-02-10,2021-07-02,21D.Eta,2021-10-11,142,True,0.0197287366259591,738.668365180467,14.572993630573247,652.9756804228632
Central African Republic,2021-02-12,2021-03-09,21D.Eta,2021-10-13,25,True,0.0125423053951821,38.49042145593869,0.4827586206896552,1.052307692307692
India,2021-02-12,2021-11-03,21D.Eta,2021-10-13,264,False,0.0133927235564788,42683.90090315152,571.653685108047,107120.12241517178
Thailand,2021-02-12,2021-04-05,21D.Eta,2021-10-13,52,True,0.00323999863579,4.8067213114754095,0.0155737704918032,93.3135784550879
Brazil,2021-02-15,2021-02-15,21D.Eta,2021-10-16,0,True,0.024309952707241,29.41656164812084,0.7151152224754584,882.3986197377502
Uganda,2021-02-15,2021-06-14,21D.Eta,2021-10-16,119,True,0.0068780804767112,1408.459821428571,9.6875,97.52613028682548
Libya,2021-02-18,2021-06-07,21D.Eta,2021-10-19,109,True,0.0167621280336734,28674.097222222223,480.6388888888889,574.2457227870073
Turkey,2021-02-20,2021-08-08,21D.Eta,2021-10-21,169,True,0.0088008191209318,3450.772870485609,30.36962786056264,20649.933539731683
Luxembourg,2021-02-20,2021-07-03,21D.Eta,2021-10-21,133,True,0.0115160986048345,64.01144035436077,0.7371620589583016,137.03307023778348
Guinea,2021-02-23,2021-07-07,21D.Eta,2021-10-24,134,True,0.0072666527458759,508.3864118895966,3.694267515923567,59.64891230123889
Poland,2021-02-24,2021-03-14,21D.Eta,2021-10-25,18,True,0.0247441561874551,148.24566723426094,3.668213944158056,13220.852631578944
Morocco,2021-03-02,2021-03-02,21D.Eta,2021-10-31,0,True,0.0178557044276776,426.5718061674009,7.616740088105727,882.3986197377502
Costa Rica,2021-03-03,2021-03-28,21D.Eta,2021-11-01,25,True,0.0136212809859744,158.76389572060992,2.162567634038367,385.8974358974358
Sudan,2021-03-04,2021-03-28,21D.Eta,2021-11-02,24,True,0.0645715923201833,2962.9245283018868,191.32075471698116,40.79307692307691
Portugal,2021-03-05,2021-07-17,21D.Eta,2021-11-03,134,True,0.0185449158098129,399.0581442154209,7.4004996876951905,663.6595600429225
Tunisia,2021-03-05,2021-03-05,21D.Eta,2021-11-03,0,True,0.0343972651424122,1250.5608465608466,43.01587301587302,882.3986197377502
Greece,2021-03-08,2021-04-09,21D.Eta,2021-11-06,32,True,0.0300999436356387,11.98813398706275,0.3608421573070743,2593.872660427807
Gabon,2021-03-08,2021-04-20,21D.Eta,2021-11-06,43,True,0.0061728395061728,433.7007874015748,2.677165354330709,144.22847075405215
Liberia,2021-03-10,2021-05-29,21D.Eta,2021-11-08,80,True,0.0394676457090408,41.76996805111821,1.648562300319489,1.6610885275519427
South Africa,2021-03-10,2021-05-26,21D.Eta,2021-11-08,77,True,0.034077864307179,292.000040949482,9.95073777316717,1377.6246791183503
Bangladesh,2021-03-11,2021-06-15,21D.Eta,2021-11-09,96,True,0.0158672060540675,2145.329132791328,34.04037940379404,3057.247304334106
Iceland,2021-03-17,2021-03-17,21D.Eta,2021-11-15,0,True,0.0047626868122844,0.2663488036393858,0.001268535934561,882.3986197377502
Sweden,2021-03-19,2021-06-21,21D.Eta,2021-11-17,94,True,0.0134367658827477,28.03435209867268,0.3766910258243832,3992.295240761479
Mali,2021-03-20,2021-08-30,21D.Eta,2021-11-18,163,True,0.0362401667451085,2213.655813953488,80.22325581395349,24.462990219416973
Belarus,2021-03-22,2021-03-22,21D.Eta,2021-11-20,0,True,0.0069550586331351,9732.125,67.6875,882.3986197377502
Gambia,2021-03-25,2021-04-27,21D.Eta,2021-11-23,33,True,0.0295817749064943,17.51637879690292,0.5181655747468732,16.45897631779985
Estonia,2021-03-29,2021-03-29,21D.Eta,2021-11-27,0,True,0.008434567332604,3.607019244081407,0.0304236466842032,882.3986197377502
Malta,2021-04-01,2021-06-21,21D.Eta,2021-11-30,81,True,0.0137299771167048,312.1428571428572,4.285714285714286,15.60899424255286
Niger,2021-04-01,2021-04-01,21D.Eta,2021-11-30,0,True,0.0372435769766978,590.7058823529412,22.0,882.3986197377502
Qatar,2021-04-10,2021-04-15,21D.Eta,2021-12-09,5,True,0.0018406616069955,78.32225063938618,0.1441647597254004,978.142857142857
Russia,2021-04-23,2021-06-12,21D.Eta,2021-12-22,50,True,0.0241454026129649,2150.903587326525,51.93443309766955,8620.094117647059
Latvia,2021-04-26,2021-04-26,21D.Eta,2021-12-25,0,True,0.0182280847528043,5.241867428882537,0.0955492037566353,882.3986197377502
Sri Lanka,2021-04-28,2021-04-28,21D.Eta,2021-12-27,0,True,0.0062980572256152,15.813319270754858,0.0995931896941389,882.3986197377502
Argentina,2021-05-04,2021-05-04,21D.Eta,2022-01-02,0,True,0.0213958247263174,146.20817540661133,3.1282444945545267,882.3986197377502
Moldova,2021-05-04,2021-05-04,21D.Eta,2022-01-02,0,True,0.0233356129524778,1197.6380952380953,27.94761904761905,882.3986197377502
Congo (Kinshasa),2021-05-12,2021-06-21,21D.Eta,2022-01-10,40,True,0.0231767125454833,661.5,15.331395348837209,189.14808362369348
Oman,2021-05-19,2021-07-06,21D.Eta,2022-01-17,48,True,0.0119866456059735,473.338997451147,5.67374681393373,1539.977448979592
Djibouti,2021-05-20,2021-05-20,21D.Eta,2022-01-18,0,True,0.0132346538963865,8.602996254681647,0.1138576779026217,882.3986197377502
Kuwait,2021-05-30,2021-06-15,21D.Eta,2022-01-28,16,True,0.0055315048049472,2844.3651987110634,15.733619763694952,1454.2965686274513
Pakistan,2021-06-01,2021-06-22,21D.Eta,2022-01-30,21,True,0.0232159685643606,372.3391423536322,8.644213824162915,1191.2140033879164
Saudi Arabia,2021-06-16,2021-09-06,21D.Eta,2022-02-14,82,True,0.0157342689406374,2553.831381733021,40.18266978922717,973.3932664455732
Lithuania,2021-06-23,2021-07-10,21D.Eta,2022-02-21,17,True,0.0157540110399868,9.12072007318348,0.1436879247255619,33.63880288957689
Czech Republic,2021-07-05,2021-07-05,21D.Eta,2022-03-05,0,True,0.0181716265796983,29.465985973961736,0.5354448939214612,882.3986197377502
Algeria,2021-07-08,2021-07-14,21D.Eta,2022-03-08,6,True,0.026089235670074,2772.614906832298,72.33540372670808,852.8928571428572
USA,2020-11-18,2021-10-07,21F.Iota,2021-07-19,323,False,0.0160208462017848,379845.2323273636,6085.442047597918,78149.74193555783
Ecuador,2021-01-04,2021-09-20,21F.Iota,2021-09-04,259,False,0.0644274387598122,21541.94493142209,1387.8923378364443,1245.0801515042897
Grenada,2021-01-06,2021-01-06,21F.Iota,2021-09-06,0,True,0.0078740157480314,4.535714285714286,0.0357142857142857,882.3986197377502
South Africa,2021-01-11,2021-01-11,21F.Iota,2021-09-11,0,True,0.0269355380810705,17.0164616917596,0.4583475519034684,882.3986197377502
Dominican Republic,2021-01-13,2021-07-26,21F.Iota,2021-09-13,194,True,0.0115715839285189,5502.371967654986,63.6711590296496,719.1076809788152
Switzerland,2021-01-15,2021-07-26,21F.Iota,2021-09-15,192,True,0.0150948889579431,24.950459779347824,0.3766244198188822,1235.4712238261843
UK,2021-01-21,2021-05-01,21F.Iota,2021-09-21,100,True,0.0288176600011366,292.5271243101621,8.429947209480483,102846.1519394292
Singapore,2021-01-26,2021-04-04,21F.Iota,2021-09-26,68,True,0.0004960481497404,14.237375917134225,0.0070624239808529,13.666203872853488
Ireland,2021-02-01,2021-05-07,21F.Iota,2021-10-02,95,True,0.0195352197662601,18.933744221879817,0.3698748543725807,541.953553988063
Croatia,2021-02-03,2021-02-09,21F.Iota,2021-10-04,6,True,0.022158502858888,21.782366664356825,0.4826646340054974,346.3214285714285
Japan,2021-02-08,2021-06-27,21F.Iota,2021-10-09,139,True,0.0184489968342255,7.8280236597872195,0.1444191837176572,3267.6948656272543
Mexico,2021-02-10,2021-07-21,21F.Iota,2021-10-11,161,True,0.0880666197635414,1658.7107880642693,146.07705227014014,3675.7220860307034
South Korea,2021-02-11,2021-04-14,21F.Iota,2021-10-12,62,True,0.0159476261405496,10.56113413715147,0.1684250188394875,453.255136328725
Israel,2021-02-17,2021-04-26,21F.Iota,2021-10-18,68,True,0.007580177710006,82.65083330593997,0.6265080043391078,1317.916075995615
Germany,2021-02-19,2021-06-22,21F.Iota,2021-10-20,123,True,0.0243022556786833,136.88685083942136,3.3266592481494026,13218.53285916601
Chile,2021-02-19,2021-04-24,21F.Iota,2021-10-20,64,True,0.0221377334751735,130.83913434851098,2.896481884329757,5993.548732517484
Guatemala,2021-02-19,2021-04-16,21F.Iota,2021-10-20,56,True,0.0339872879947974,578.7554945054945,19.67032967032967,665.3428830697435
